,ds,y,yhat
444,2019-05-19 13:00:00,-647.0,-1197.3520254830705
445,2019-05-19 14:00:00,-1123.0,-1482.7960597536412
446,2019-05-19 15:00:00,-1950.0,-1783.8016003972448
447,2019-05-19 16:00:00,-2736.0,-1973.896187006579
448,2019-05-19 17:00:00,-2950.0,-2015.925889794757
449,2019-05-19 18:00:00,-2703.0,-1965.569518558223
450,2019-05-19 19:00:00,-2778.0,-1894.1328000156047
451,2019-05-19 20:00:00,-2941.0,-1814.0854064497819
452,2019-05-19 21:00:00,-2751.0,-1684.8345252121098
453,2019-05-19 22:00:00,-2137.0,-1490.541919635764
454,2019-05-19 23:00:00,-1261.0,-1303.344996963668
455,2019-05-20 00:00:00,-1420.0,-1255.0566664637402
456,2019-05-20 01:00:00,-2314.0,-1431.150152522973
457,2019-05-20 02:00:00,-3172.0,-1783.0912420997724
458,2019-05-20 03:00:00,-3738.0,-2145.578636029084
