,y,yhat
558,2.0000134,-207.51059
559,2.0000134,-223.37802
560,2.0000134,-149.55547
561,2.0000134,-114.12018
562,2.0000134,28.993494
563,2.0000134,44.322704
564,227.00003,77.548256
565,247.99998,147.5648
566,223.99997,154.44757
567,198.00002,130.4776
568,174.99997,69.40778
569,149.00002,-48.801426
570,-315.0,-301.35504
571,-571.0,-429.54614
572,-610.0,-479.33466
573,-610.0,-501.48712
574,-610.0,-524.8968
575,-610.0,-367.7273
576,-374.0,-43.11489
577,-36.999992,181.6142
578,2.0000134,189.24303
579,2.0000134,226.54878
580,2.0000134,211.89162
581,2.0000134,286.86298
582,2.0000134,228.74374
583,2.0000134,264.04297
584,2.0000134,277.46878
585,66.99998,290.49902
586,70.00003,413.86792
587,70.00003,400.84787
588,70.00003,402.54358
589,70.00003,460.4049
590,70.00003,475.5797
591,70.00003,469.20883
592,70.00003,499.4695
593,122.999985,415.54102
594,125.0,100.970726
595,9.000024,-228.58214
596,2.9999838,-312.49286
597,2.9999838,-332.98715
598,2.9999838,-398.12997
599,68.000015,-255.74158
600,-150.99998,165.8845
601,-9.000024,175.62234
602,2.0000134,171.3241
603,2.0000134,168.62573
604,-146.0,149.68814
605,-7.0000105,170.67145
606,2.0000134,-20.150187
607,-272.0,-99.08499
608,-338.0,-18.797098
609,-383.0,4.847626
610,-42.999996,56.43098
611,2.0000134,63.96226
612,2.0000134,79.55486
613,2.0000134,103.875336
614,2.0000134,84.62814
615,2.0000134,35.527267
616,2.0000134,28.697588
617,2.0000134,-41.88709
618,-385.0,-186.43004
619,-445.0,-287.43658
620,-445.0,-356.11752
621,-445.0,-344.73703
622,-445.0,-327.72278
623,-445.0,-176.57965
624,-148.0,-354.3038
625,-411.00003,-270.27786
626,-446.0,-259.3196
627,-445.0,-192.73036
628,-445.0,-140.87872
629,-57.99999,-164.60724
630,-385.0,-343.127
631,-355.0,-393.57434
632,-296.99997,-295.4384
633,-394.99997,-280.1456
634,-371.0,-156.24034
635,-336.0,-117.940094
636,-197.0,-84.28227
637,-292.0,-8.583538
638,-389.0,25.305813
639,-445.0,-44.934868
640,-446.0,-112.80533
641,-446.0,-152.30731
642,-446.0,-304.43646
643,-446.0,-368.0868
644,-446.0,-390.867
645,-446.0,-354.6741
646,-446.0,-324.30087
647,-311.0,-175.24025
648,-439.0,-322.80286
649,-446.0,-277.84723
650,-446.0,-214.70573
651,-446.0,-97.56758
652,-446.0,-122.663376
653,-158.0,-122.622025
654,-412.0,-395.16177
655,-367.0,-514.1173
656,-387.0,-484.5846
657,-388.0,-476.2766
658,-381.0,-341.70926
659,-373.00003,-272.75647
660,-392.0,-135.98186
661,-374.0,-6.392627
662,-394.0,-34.699944
663,-389.0,-71.13394
664,-440.0,-226.47845
665,-134.00002,-309.29364
666,-61.000008,-521.5799
667,0.99997044,-639.14355
668,2.9999838,-620.3643
669,-66.00001,-546.4448
670,-401.0,-507.3588
671,-445.0,-302.87097
672,-445.0,-345.4057
673,-446.0,-285.24896
674,-446.0,-268.7409
675,-56.00001,-234.23671
676,-383.0,-244.50407
677,-369.0,-237.90186
678,-212.0,-250.96326
679,-10.999965,-226.99304
680,2.9999838,-133.66023
681,2.9999838,-93.48283
682,61.000008,12.589213
683,-61.000008,-0.154109
684,0.0,88.49912
685,61.000008,100.42222
686,63.00002,70.527756
687,4.0000267,26.245893
688,2.0000134,-33.160446
689,-53.999996,-108.868126
690,-316.0,-268.73322
691,-442.0,-320.3658
692,-446.0,-379.37372
